#PSW Filter Profile
# wavelength [um]   transmission 
#----------------- --------------
576.0044977068900  0.0000000e+00
574.3251740932460  0.0000000e+00
572.6556479930880  0.0000000e+00
570.9957331418990  0.0000000e+00
569.3455040454860  0.0000000e+00
567.7046999335290  0.0000000e+00
566.0733953118320  0.0000000e+00
564.4514411687850  0.0000000e+00
562.8386884927750  0.0000000e+00
561.2351745367050  0.0000000e+00
559.6407130360600  0.0000000e+00
558.0553784966470  0.0000000e+00
556.4789101481440  0.0000000e+00
554.9113824963570  0.0000000e+00
553.3526837825780  0.0000000e+00
551.8026277422900  0.0000000e+00
550.2613261342050  0.0000000e+00
548.7285181880000  0.0000000e+00
547.2043156623840  0.0000000e+00
545.6884950399400  0.0000000e+00
544.1810935735700  0.0000000e+00
542.6819995045660  0.0000000e+00
541.1910638213160  0.0000000e+00
539.7083982825280  0.0000000e+00
538.2337421178820  0.0000000e+00
536.7672070860860  0.0000000e+00
535.3085696697240  0.0000000e+00
533.8578671216960  0.0000000e+00
532.4150621891020  0.0000000e+00
530.9799313545230  0.0000000e+00
529.5525863766670  0.0000000e+00
528.1328782439230  0.0000000e+00
526.7207697033880  0.0000000e+00
525.3161489963530  0.0000000e+00
523.9190533757210  0.0000000e+00
522.5293710827830  0.0000000e+00
521.1469903588290  0.0000000e+00
519.7719484567640  0.0000000e+00
518.4040963649750  0.0000000e+00
517.0435085892680  0.0000000e+00
515.6899616122250  0.0000000e+00
514.3435299396510  0.0000000e+00
513.0040645599370  0.0000000e+00
511.6716027259830  0.0000000e+00
510.3460699319840  0.0000000e+00
509.0273171663280  0.0000000e+00
507.7154189348220  0.0000000e+00
506.4101889729500  0.0000000e+00
505.1117390394210  0.0000000e+00
503.8198828697200  0.0000000e+00
502.5346204638480  0.0000000e+00
501.2559518218040  0.0000000e+00
499.9836906790730  0.0000000e+00
498.7179487943650  0.0000000e+00
497.4585026502610  0.0000000e+00
496.2055012583730  0.0000000e+00
494.9587211012840  0.0000000e+00
493.7182366847990  0.0000000e+00
492.4839735031130  0.0000000e+00
491.2558197975160  0.0000000e+00
490.0338128209110  0.0000000e+00
488.8178035616870  0.0000000e+00
487.6079037785530  0.0000000e+00
486.4038899540900  0.0000000e+00
485.2058738470080  0.0000000e+00
484.0137436985970  0.0000000e+00
482.8274250030520  0.0000000e+00
481.6469177603720  0.0000000e+00
480.4721474647520  0.0000000e+00
479.3031513690950  0.0000000e+00
478.1397804617880  0.0000000e+00
476.9820719957350  0.0000000e+00
475.8299514651300  0.0000000e+00
474.6833443641660  0.0000000e+00
473.5423251986500  0.0000000e+00
472.4067077040670  0.0000000e+00
471.2765663862230  0.0000000e+00
470.1517522335050  0.0000000e+00
469.0323770046230  0.0000000e+00
467.9182916879650  0.0000000e+00
466.8094590306280  0.0000000e+00
465.7059162855150  0.0000000e+00
464.6075516939160  0.0000000e+00
463.5143652558330  0.0000000e+00
462.4262824654580  0.0000000e+00
461.3433405756950  0.0000000e+00
460.2653905749320  0.0000000e+00
459.1925442218780  0.0000000e+00
458.1246897578240  0.0000000e+00
457.0617154240610  0.0000000e+00
456.0037329792980  0.0000000e+00
454.9505934119220  0.0000000e+00
453.9023339748380  0.0000000e+00
452.8588429093360  0.0000000e+00
451.8201947212220  0.0000000e+00
450.7863149046900  0.0000000e+00
449.7570917010310  0.0000000e+00
448.7325996160510  0.0000000e+00
447.7127268910410  0.0000000e+00
446.6975480318070  0.0000000e+00
445.6868767738340  0.0000000e+00
444.6808248758320  0.0000000e+00
443.6793178319930  0.0000000e+00
442.6822811365130  0.0000000e+00
441.6897147893910  0.0000000e+00
440.7015815377240  0.0000000e+00
439.7178813815120  0.0000000e+00
438.7385398149490  0.0000000e+00
437.7635940909390  0.0000000e+00
436.7929697036740  0.0000000e+00
435.8265921473500  0.0000000e+00
434.8644986748700  0.0000000e+00
433.9066520333290  0.0000000e+00
432.9530149698260  0.0000000e+00
432.0035502314570  0.0000000e+00
431.0582578182220  0.0000000e+00
430.1171004772190  0.0000000e+00
429.1800037026410  0.0000000e+00
428.2470047473910  0.0000000e+00
427.3180291056630  0.0000000e+00
426.3931140303610  0.0000000e+00
425.4721850156780  0.0000000e+00
424.5552048087120  0.0000000e+00
423.6422106623650  0.0000000e+00
422.7330908179280  0.0000000e+00
421.8278825283050  0.0000000e+00
420.9265485405920  0.0000000e+00
420.0290516018870  0.0000000e+00
419.1353544592860  0.0000000e+00
418.2454943656920  0.0000000e+00
417.3593595623970  0.0000000e+00
416.4770245552060  0.0000000e+00
415.5983775854110  0.0000000e+00
414.7234186530110  0.0000000e+00
413.8521850109100  0.0000000e+00
412.9845276474950  0.0000000e+00
412.1205583214760  0.0000000e+00
411.2601652741430  0.0000000e+00
410.4033857584000  0.0000000e+00
409.5501825213430  0.0000000e+00
408.7004810571670  0.0000000e+00
407.8543186187740  0.0000000e+00
407.0116207003590  0.0000000e+00
406.1724618077280  0.0000000e+00
405.3366929292680  0.0000000e+00
404.5043885707860  0.0000000e+00
403.6755114793780  0.0000000e+00
402.8499498963360  0.0000000e+00
402.0278528332710  0.0000000e+00
401.2090340256690  0.0000000e+00
400.3935679793360  0.0000000e+00
399.5814174413680  0.0000000e+00
398.7725451588630  0.0000000e+00
397.9669511318210  0.0000000e+00
397.1645981073380  0.0000000e+00
396.3654860854150  0.0000000e+00
395.5695405602460  0.0000000e+00
394.7768360376360  0.0000000e+00
393.9872607588770  0.0000000e+00
393.2008892297740  0.0000000e+00
392.4176096916200  0.0000000e+00
391.6374593973160  0.0000000e+00
390.8604010939600  0.0000000e+00
390.0863975286480  0.0000000e+00
389.3155232071880  0.0000000e+00
388.5475918650630  0.0000000e+00
387.7827525138850  0.0000000e+00
387.0209306478500  0.0000000e+00
386.2620517611500  0.0000000e+00
385.5061531066890  0.0000000e+00
384.7531974315640  0.0000000e+00
384.0032219886780  0.0000000e+00
383.2561150193210  0.0000000e+00
382.5119510293010  0.0000000e+00
381.7706182599070  0.0000000e+00
381.0321912169460  0.0000000e+00
380.2966326475140  0.0000000e+00
379.5638680458070  0.0000000e+00
378.8339346647260  0.0000000e+00
378.1067952513690  0.0000000e+00
377.3824870586400  0.0000000e+00
376.6608983278270  0.0000000e+00
375.9420663118360  0.0000000e+00
375.2260282635690  0.0000000e+00
374.5126351714130  0.0000000e+00
373.8019987940790  0.0000000e+00
373.0940446257590  0.0000000e+00
372.3887726664540  0.0000000e+00
371.6861456632610  0.0000000e+00
370.9861636161800  0.0000000e+00
370.2888265252110  0.0000000e+00
369.5940971374510  0.0000000e+00
368.9019754529000  0.0000000e+00
368.2124242186550  0.0000000e+00
367.5254806876180  0.0000000e+00
366.8410703539850  0.0000000e+00
366.1592304706570  0.0000000e+00
365.4798865318300  0.0000000e+00
364.8030757904050  0.0000000e+00
364.1287609934810  0.0000000e+00
363.4569421410560  0.0000000e+00
362.7875819802280  0.0000000e+00
362.1206805109980  0.0000000e+00
361.4562749862670  0.0000000e+00
360.7942536473270  0.0000000e+00
360.1346537470820  0.0000000e+00
359.4774752855300  0.0000000e+00
358.8226810097690  0.0000000e+00
358.1703081727030  0.0000000e+00
357.5202450156210  0.0000000e+00
356.8725660443310  0.0000000e+00
356.2272340059280  0.0000000e+00
355.5842116475110  0.0000000e+00
354.9435362219810  0.0000000e+00
354.3051332235340  0.0000000e+00
353.6690771579740  0.0000000e+00
353.0352190136910  0.0000000e+00
352.4037078022960  0.0000000e+00
351.7743945121770  0.0000000e+00
351.1473536491390  0.0000000e+00
350.5225479602810  0.0000000e+00
349.8999401926990  0.0000000e+00
349.2795675992970  0.0000000e+00
348.6613556742670  0.0000000e+00
348.0453416705130  0.0000000e+00
347.4314883351330  0.0000000e+00
346.8198329210280  0.0000000e+00
346.2103381752970  0.0000000e+00
345.6029295921330  0.0000000e+00
344.9976816773410  0.0000000e+00
344.3945199251170  0.0000000e+00
343.7934815883640  0.0000000e+00
343.1945294141770  0.0000000e+00
342.5977006554600  0.0000000e+00
342.0029208064080  0.0000000e+00
341.4101898670200  0.0000000e+00
340.8195078372960  0.0000000e+00
340.2308747172360  0.0000000e+00
339.6442532539370  0.0000000e+00
339.0596807003020  0.0000000e+00
338.4771198034290  0.0000000e+00
337.8965333104130  0.0000000e+00
337.3179212212560  0.0000000e+00
336.7413207888600  0.0000000e+00
336.1666575074200  0.0000000e+00
335.5940058827400  0.0000000e+00
335.0232541561130  0.0000000e+00
334.4544768333440  0.0000000e+00
333.8875994086270  0.0000000e+00
333.3226218819620  0.0000000e+00
332.7595815062520  0.0000000e+00
332.1984410285950  0.0000000e+00
331.6392004489900  0.0000000e+00
331.0817852616310  0.0000000e+00
330.5263072252270  0.0000000e+00
329.9726545810700  0.0000000e+00
329.4208645820620  0.0000000e+00
328.8709372282030  0.0000000e+00
328.3227980136870  0.0000000e+00
327.7765214443210  0.0000000e+00
327.2320330142970  0.0000000e+00
326.6893699765210  0.0000000e+00
326.1484578251840  0.0000000e+00
325.6093710660930  0.0000000e+00
325.0720724463460  0.0000000e+00
324.5365247130390  0.0000000e+00
324.0027651190760  0.0000000e+00
323.4707191586490  0.0000000e+00
322.9404613375660  0.0000000e+00
322.4119171500210  0.0000000e+00
321.8850865960120  0.0000000e+00
321.3600069284440  0.0000000e+00
320.8366036415100  0.0000000e+00
320.3149512410160  0.0000000e+00
319.7949379682540  0.0000000e+00
319.2766383290290  0.0000000e+00
318.7600150704380  0.0000000e+00
318.2450309395790  0.0000000e+00
317.7317604422570  0.0000000e+00
317.2200918197630  0.0000000e+00
316.7100995779040  0.0000000e+00
316.2017464637760  0.0000000e+00
315.6949952244760  0.0000000e+00
315.1898831129070  0.0000000e+00
314.6864101290700  0.0000000e+00
314.1845017671590  0.0000000e+00
313.6842325329780  0.0000000e+00
313.1855279207230  0.0000000e+00
312.6883879303930  0.0000000e+00
312.1928498148920  0.0000000e+00
311.6988949477670  0.0000000e+00
311.2064488232140  0.0000000e+00
310.7155859470370  0.0000000e+00
310.2262876927850  0.0000000e+00
309.7385168075560  0.0000000e+00
309.2522732913490  0.0000000e+00
308.7675198912620  0.0000000e+00
308.2843311131000  0.0000000e+00
307.8026510775090  0.0000000e+00
307.3224611580370  0.0000000e+00
306.8437799811360  0.0000000e+00
306.3665330410000  0.0000000e+00
305.8908320963380  0.0000000e+00
305.4165840148930  0.0000000e+00
304.9438074231150  0.0000000e+00
304.4724650681020  0.0000000e+00
304.0026128292080  0.0000000e+00
303.5341948270800  0.0000000e+00
303.0672296881680  0.0000000e+00
302.6016987860200  0.0000000e+00
302.1375462412830  0.0000000e+00
301.6748651862140  0.0000000e+00
301.2135997414590  0.0000000e+00
300.7537499070170  0.0000000e+00
300.2952784299850  0.0000000e+00
299.8381853103640  0.0000000e+00
299.3825078010560  0.0000000e+00
298.9282272756100  0.0000000e+00
298.4753064811230  0.0000000e+00
298.0237267911430  0.0000000e+00
297.5735627114770  0.0000000e+00
297.1247397363190  0.0000000e+00
296.6772578656670  0.0000000e+00
296.2311357259750  0.0000000e+00
295.7863174378870  0.0000000e+00
295.3428775072100  0.0000000e+00
294.9007414281370  0.0000000e+00
294.4599464535710  0.0000000e+00
294.0204553306100  0.0000000e+00
293.5822494328020  0.0000000e+00
293.1453846395020  0.0000000e+00
292.7098050713540  0.0000000e+00
292.2755293548110  0.0000000e+00
291.8425016105180  0.0000000e+00
291.4107963442800  4.8554191e-01
290.9803576767440  4.9636152e-01
290.5511856079100  5.1096380e-01
290.1232801377770  5.3113335e-01
289.6966040134430  5.4461235e-01
289.2712131142620  5.5274481e-01
288.8470701873300  5.6763983e-01
288.4241752326490  5.8132768e-01
288.0024723708630  5.8631402e-01
287.5820361077790  5.8960134e-01
287.1628291904930  5.9079832e-01
286.7448516190050  5.8911610e-01
286.3280661404130  5.5636007e-01
285.9124727547170  5.6704098e-01
285.4981087148190  6.1292535e-01
285.0849553942680  5.7346064e-01
284.6729941666130  5.4620135e-01
284.2622064054010  5.4224014e-01
283.8525921106340  5.3471822e-01
283.4441699087620  5.4857463e-01
283.0369397997860  5.6665570e-01
282.6308645308020  5.7925463e-01
282.2259254753590  5.7826781e-01
281.8221785128120  5.8207619e-01
281.4195863902570  5.9636384e-01
281.0181304812430  6.1118519e-01
280.6178294122220  6.1283684e-01
280.2186273038390  6.1508524e-01
279.8205986619000  6.2092000e-01
279.4237062335010  6.2198848e-01
279.0279313921930  6.2650907e-01
278.6332741379740  6.3467520e-01
278.2396972179410  6.3449001e-01
277.8472565114500  6.3293523e-01
277.4559333920480  6.3153636e-01
277.0657092332840  6.3190079e-01
276.6765467822550  6.3548344e-01
276.2885019183160  6.3848919e-01
275.9015560150150  6.4567173e-01
275.5156904459000  6.5301430e-01
275.1308865845200  6.5835065e-01
274.7471444308760  6.6255450e-01
274.3645012378690  6.6372299e-01
273.9829197525980  6.6368049e-01
273.6023813486100  6.6135794e-01
273.2228860259060  6.5562141e-01
272.8444710373880  6.5209728e-01
272.4670991301540  6.5060061e-01
272.0907703042030  6.4615142e-01
271.7154845595360  6.3850278e-01
271.3411860167980  6.2943053e-01
270.9679678082470  6.2444121e-01
270.5957554280760  6.2658739e-01
270.2245861291890  6.3049895e-01
269.8544226586820  6.3248634e-01
269.4852277636530  6.3579923e-01
269.1170945763590  6.4491975e-01
268.7499485909940  6.5410227e-01
268.3838084340100  6.6373748e-01
268.0186554789540  6.7889261e-01
267.6544897258280  6.8845862e-01
267.2913298010830  6.9187152e-01
266.9291570782660  6.9570738e-01
266.5679529309270  6.9821388e-01
266.2077173590660  6.9585985e-01
265.8484689891340  6.8751651e-01
265.4901891946790  6.7727357e-01
265.1328779757020  6.6658455e-01
264.7765167057510  6.5171069e-01
264.5334042608740  6.4407295e-01
262.7815306186680  6.1841172e-01
261.0526978969570  6.4952499e-01
259.3464776873590  6.7032343e-01
257.6624043285850  6.5124840e-01
256.0000680387020  6.3190615e-01
254.3590404093270  6.2729925e-01
252.7389302849770  6.1364585e-01
251.1393092572690  6.0064191e-01
249.5598234236240  6.2335992e-01
248.0000630021100  6.3676500e-01
246.4596927165990  6.0357744e-01
244.9383400380610  5.8505219e-01
243.4356510639190  6.1000955e-01
241.9512718915940  6.4247942e-01
240.4849231243130  6.1860323e-01
239.0361949801450  5.8916646e-01
237.6048639416690  5.8884156e-01
236.1905388534070  6.0357374e-01
234.7929589450360  5.9183156e-01
233.4118261933330  5.9274912e-01
232.0468425750730  5.8488518e-01
230.6977286934850  5.5886102e-01
229.3642237782480  5.1667088e-01
228.0460298061370  5.2132857e-01
226.7429232597350  5.3897506e-01
225.4546061158180  5.1776570e-01
224.1808548569680  4.7478503e-01
222.9214273393150  4.7601879e-01
221.6760441660880  4.8532015e-01
220.4445190727710  4.8562807e-01
219.2265912890430  4.6512717e-01
218.0220559239390  4.6459538e-01
216.8306708335880  4.5415834e-01
215.6522497534750  4.3695265e-01
214.4865505397320  4.2218527e-01
213.3334055542950  4.1256064e-01
212.1925726532940  3.6418071e-01
211.0639028251170  2.9561469e-01
209.9471539258960  2.4053080e-01
208.8421769440170  1.9636762e-01
207.7487483620640  1.4731002e-01
206.6667377948760  1.0256039e-01
205.5959217250350  7.3476277e-02
204.5361511409280  5.3378381e-02
203.4872397780420  3.7992015e-02
202.4490386247630  2.8412132e-02
201.4213800430300  2.0641500e-02
200.4040963947770  1.5357326e-02
199.3970386683940  1.1972087e-02
198.4000578522680  9.3106916e-03
197.4129863083360  7.7540954e-03
196.4357122778890  6.7624338e-03
195.4680308699610  5.0804033e-03
194.5098675787450  4.2038816e-03
193.5610361397270  3.7138229e-03
192.6214247941970  2.7538706e-03
191.6908845305440  2.1371387e-03
190.7692849636080  2.5343907e-03
189.8565329611300  2.6817441e-03
188.9524422585960  2.3229928e-03
188.0569383502010  1.8980857e-03
187.1698722243310  2.2560605e-03
186.2911507487300  2.4973371e-03
185.4206249117850  1.7212200e-03
184.5582015812400  1.1956501e-03
183.7037689983840  7.4216421e-04
182.8572154045100  5.1033136e-04
182.0184104144570  1.2323956e-03
181.1872795224190  1.0786675e-03
180.3636923432350 -7.1827744e-05
179.5475743710990 -7.1026756e-05
178.7387952208520  7.7665417e-04
177.9372803866860  6.2916364e-04
177.1429181098940  3.2127486e-05
176.3556152582170  1.1768610e-04
175.5752786993980  2.4927597e-04
174.8018153011800  9.9488469e-05
174.0351505577560  1.1454968e-04
173.2751727104190  4.8393279e-04
172.5217886269090  8.0429914e-04
171.7749424278740  4.8004775e-04
171.0345409810540  4.0617929e-04
170.3004911541940  4.1524682e-04
169.5727184414860  1.2501834e-04
168.8511297106740 -1.5419113e-04
168.1356504559520 -1.0609550e-04
167.4262247979640  1.2695343e-04
166.7227596044540  3.2006070e-04
166.0251617431640  1.4512966e-04
165.3333939611910 -2.6295541e-04
164.6473631262780 -1.3992352e-04
163.9669947326180 -1.6032407e-04
163.2922329008580 -7.7856169e-04
162.6230031251910 -3.4276987e-04
161.9592308998110  3.3951021e-04
161.3008789718150  3.5948271e-04
160.6478355824950  5.4303266e-04
160.0000634789470  9.0166065e-04
159.3574881553650  7.8585854e-04
158.7200537323950  1.9994914e-04
158.0877043306830 -1.8967465e-04
157.4603840708730 -4.6486239e-05
156.8379998207090  2.6617985e-04
156.2205236405130  7.7654731e-05
155.6078903377060 -2.6762966e-04
155.0000533461570 -3.4776847e-05
154.3969474732880 -1.6867492e-04
153.7984982132910 -7.4752822e-04
153.2046869397160 -7.3124672e-04
152.6154391467570 -5.2904477e-04
152.0307082682850 -1.7005263e-04
151.4504477381710  4.3488896e-04
150.8745737373830  5.6104787e-04
150.3030862659220  1.5196155e-04
149.7359108179810 -2.0283862e-04
149.1729915142060 -1.9375359e-05
148.6142817884680  3.0491134e-04
148.0597537010910  2.0940742e-04
147.5093513727190  4.2785647e-05
146.9630189239980 -7.6198165e-05
146.4207097887990 -9.3081937e-05
145.8824053406720 -1.0275397e-04
145.3480403870340 -8.8471963e-05
144.8175776749850 -4.3043576e-05
144.2909520119430 -1.5388193e-04
143.7681633979080 -2.6044721e-04
143.2491559535260 -2.0548749e-04
142.7338737994430 -9.8182434e-05
142.2222703695300 -1.4977728e-04
141.7143363505600 -1.6719045e-04
141.2100158631800 -7.9126228e-05
140.7092809677120 -3.7920265e-05
140.2120571583510  3.7947360e-05
139.7183630615470  6.5029788e-05
139.2281241714950  3.7083482e-05
138.7413125485180  1.9640238e-05
138.2578816264870  1.9221354e-05
137.7778220921750  1.0341391e-05
137.3010873794560  2.5286727e-05
136.8276402354240  1.3662918e-05
136.3574434071780 -4.5235513e-05
135.8904596418140 -2.7373995e-05
135.4266703128810 -2.4538122e-05
134.9660381674770 -8.0515947e-06
134.5085352659230  1.7560114e-05
134.0540964156390  1.2443184e-05
133.6027402430770 -3.6940960e-06
133.1544108688830 -7.6712649e-06
132.7090896666050 -5.4111561e-06
132.2667114436630 -1.7513760e-06
131.8272948265080  5.3016770e-06
131.3907839357850  9.6364893e-06
130.9571508318190  9.9267900e-06
130.5263582617040  6.2857371e-06
130.0984062254430  3.1951861e-06
129.6732574701310  3.1618072e-07
129.2508654296400  2.9452463e-07
128.8312114775180  2.8152904e-06
128.4142863005400  4.8402635e-06
128.0000526458020  2.7889266e-06
127.5884732604030 -2.5220743e-06
127.1795295178890 -2.2380775e-06
126.7732121050360  9.4471807e-07
126.3694744557140 -9.1610946e-07
125.9683072566990 -1.4776000e-06
125.5696639418600 -4.2072224e-07
125.1735445111990 -2.7940534e-06
124.7799210250380 -2.7205062e-06
124.3887655436990  1.5121865e-06
124.0000501275060  5.1608718e-06
123.6137561500070  5.0485037e-06
123.2298649847510  2.0146031e-06
122.8483486920600  1.8417596e-06
122.4691886454820  2.3509763e-06
122.0923475921150  3.5312808e-06
121.7178348451850  4.3852897e-06
121.3456131517890  1.3133864e-06
120.9756638854740  1.0553972e-06
120.6079497933390  2.5907138e-07
120.2424708753820 -5.5151901e-07
119.8791991919280  6.9950158e-07
119.5181254297490  1.1385831e-06
119.1592030227180  4.3451354e-07
118.8024412840600 -8.7645140e-07
118.4478122740980 -6.8190042e-07
118.0952880531550  0.0000000e+00
117.7448499947790  8.2841461e-07
117.3964980989690  1.0075477e-06
117.0501951128240  1.0354966e-06
116.7059317231180  4.6474656e-07
116.3636799901720 -2.8882528e-08
116.0234399139880  4.7362474e-07
115.6851742416620  6.9041022e-07
115.3488829731940  7.7038891e-07
115.0145288556810  7.9664420e-07
114.6821212023500  4.8259409e-07
114.3516320735220  8.4278533e-08
114.0230335295200  8.1422451e-09
113.6963255703450  1.0594533e-07
113.3714709430930  2.7896573e-07
113.0484789609910  2.1481900e-07
112.7273216843610  8.9468486e-08
112.4079804867510 -1.3838340e-08
112.0904367417100  4.7346824e-09
111.7746904492380  3.8226450e-08
111.4607229828830  2.6163183e-09
111.1485064029690  3.9430738e-08
110.8380313962700  6.3782089e-08
110.5292886495590  5.4426422e-08
110.2222688496110  7.0955394e-08
109.9169440567490  3.9648693e-08
109.6132956445220  3.3465799e-08
109.3113329261540  8.5601499e-08
109.0110372751950  6.6728369e-08
108.7123714387420  5.1929643e-08
108.4153447300200  5.8041117e-08
108.1199292093520  4.7520935e-08
107.8261341899630  2.7887072e-08
107.5339224189520  2.6928321e-08
107.2432845830920  3.7164927e-08
106.9542206823830  1.3907068e-08
106.6667120903730  2.1437573e-08
106.3807401806120  5.3846989e-08
106.0962956398730  4.3427313e-08
105.8133784681560  3.4917189e-08
105.5319607257840  3.6301504e-08
105.2520330995320  2.9378359e-08
104.9735955893990  3.0134089e-08
104.6966109424830  2.9743509e-08
104.4210977852340  2.0336913e-08
104.1470281779770  2.0410905e-08
103.8743928074840  1.9201075e-08
103.6031730473040  1.3427599e-08
103.3333782106640  1.3726382e-08
103.0649803578850  9.1566417e-09
102.7979701757430  4.0373318e-09
102.5323383510110  7.4773991e-09
102.2680848836900  7.2387492e-09
102.0051818341020  6.0441789e-09
101.7436385154720  7.5620736e-09
101.4834176748990  5.1478577e-09
101.2245286256070  1.9213058e-10
100.9669620543720  1.1687125e-09
100.7106993347410  3.6050724e-10
100.4557311534880 -6.9204774e-11
100.2020575106140  5.4244709e-10
 99.9496597796679  1.1734886e-09
 99.6985379606485  1.4719618e-09
 99.4486548006535  7.2576423e-10
 99.2000382393599  3.8248396e-10
 98.9526603370905  6.1854827e-10
 98.7065117806196  6.0612465e-10
 98.4615832567215  5.6554578e-10
 98.2178561389446  1.4229609e-10
 97.9753490537405  1.7147342e-10
 97.7340340614319  4.1922663e-10
 97.4939018487930  1.1974974e-10
 97.2549431025982  2.2849377e-10
 97.0171578228474  4.4406201e-10
 96.7805273830891  4.3808077e-10
 96.5450517833233  6.1670330e-10
 96.3107217103243  6.5180028e-10
 96.0775185376406  3.6568154e-10
 95.8454515784979  6.2396333e-10
 95.6145022064447  7.5427442e-10
