Name,agn_frac,agn_frac_16,agn_frac_84,alpha,alpha_16,alpha_84,lir_bb,lir_bb_16,lir_bb_84,lir_powlaw,lir_powlaw_16,lir_powlaw_84,lir_total,lir_total_16,lir_total_84,mdust,mdust_16,mdust_84,norm_pow,norm_pow_16,norm_pow_84,tdust,tdust_16,tdust_84,wturn,wturn_16,wturn_84
ESO157-G023,0.373875740929,0.307254884051,0.428461284557,1.01385574449,0.552602740532,1.61026441885,10.1860772732,10.160751878,10.2077042879,10.2389645669,10.1669015723,10.2905913332,10.514355479,10.4856657251,10.5416724704,8.20418597935,8.13141306545,8.2869630738,-0.819392725846,-0.999461879515,-0.703249696322,18.3592570945,17.6345182705,18.9581906735,40.3601504125,27.6108513027,52.725705161
ESO195-IG021NED03,0.329936507769,0.140116098635,0.531418437544,1.73823387051,1.41963387267,2.13520474638,10.5083332052,10.3585383167,10.5990563971,10.5039074991,10.3310952785,10.6232274796,10.8071559854,10.7742972446,10.8201977266,7.99657109639,7.92851192464,8.09501047292,-0.315016188654,-0.548778764518,-0.14040584171,22.498398466,20.7564831961,23.7716968206,57.9526194976,42.4496802986,74.8294984277
ESO197-G027,0.179683798666,0.087494841522,0.315525446229,2.012985336,1.64315190304,2.53749891437,10.8122172907,10.7397606563,10.8508039486,10.6083678701,10.5105236708,10.7234186779,11.0231747383,10.9985407608,11.0422083967,8.21584549136,8.16055638369,8.28104607443,-0.197398526659,-0.419634510825,-0.0297271392352,23.2408415048,22.2023525314,24.1337808389,47.4821211811,34.1955091993,66.8862347025
ESO198-024,0.799147859003,0.686930290961,0.864548877258,1.23725174924,0.914124490249,1.60385008205,9.55588154191,9.42083360004,9.75808546673,10.3070360746,10.2407964292,10.3673325846,10.377943813,10.3457346703,10.4259031984,7.01343553441,6.78070997155,7.4199317754,-0.649845807256,-0.831485259855,-0.530516098011,22.7648643306,17.2482137461,26.9320928572,55.3193381323,41.5799643032,68.8303542337
ESO209-G012,0.521676086143,0.395893558256,0.537715299173,1.87699873266,1.48017850103,2.32965332317,10.7310956952,10.7094788856,10.8165890989,10.9833445005,10.8863378528,10.9978388765,11.1763123378,11.1305919009,11.1869444333,8.3701592969,8.27957874135,8.45750213579,0.295819460356,0.180016210251,0.389677799694,21.2332758577,20.2087257132,22.3873361113,47.2655358412,39.3918551913,58.3517489952
ESO244-IG030,-0.0464883907905,-0.125906579705,-0.0296094520155,1.56788128802,1.17171476099,2.04298772253,10.5107025032,10.4995169976,10.5361701313,9.94861528547,9.81074035607,9.98779730509,10.615906825,10.5947656736,10.6335179739,7.67243017555,7.63647377347,7.70952587998,-0.412212190311,-0.591510605253,-0.186466310756,25.5014957013,24.9526256654,25.9635008416,48.5561520811,31.2294434447,66.741256262
ESO297-018,0.375702635471,0.281564011812,0.431097162941,1.61205810504,1.38442973167,1.87172208244,10.2067899868,10.1513760582,10.2642583793,10.2620667524,10.1905946072,10.2922063499,10.5363372218,10.5107810362,10.5420837251,8.15726952834,8.07582183618,8.23031880306,0.0461758118811,-0.0759004763422,0.122849783686,18.8418612228,18.0539691636,19.7451564001,71.4546139457,60.7074189787,84.4373481335
ESO323-077,0.222461905784,0.141680523557,0.430951451332,1.54582266952,1.1599671203,2.02771658902,10.6410088683,10.5323423826,10.68433151,10.4952020149,10.4144950562,10.664808745,10.8752259292,10.8655822533,10.9111616531,7.61739352069,7.58100194915,7.66576230995,0.602551567102,0.408387834816,0.806220194624,27.3813348358,26.2828740539,28.0817929042,49.4231998976,32.5078350607,69.4502558753
ESO362-18,0.357872976281,0.315888344992,0.457856125542,2.0076835011,1.49601799812,2.66163816067,9.83403626632,9.79094316932,9.85509206544,9.86602301278,9.82680347132,9.95941809715,10.1513540555,10.1346136616,10.188877136,6.93338710315,6.89249650691,6.98039830231,0.163673516642,0.023654651427,0.296330564804,26.1192809197,25.2111121927,26.7439681426,35.4860418132,25.5040521989,46.6226407385
ESO374-G044,0.755692719217,0.676729477051,0.774336276749,2.19817019919,1.73894726219,2.69728585771,9.74012910219,9.69849246764,9.85523292268,10.3892309617,10.3160725903,10.4263945075,10.4771314289,10.4191109376,10.5167891505,7.7936270722,7.63905206102,7.94998540295,0.0412385773736,-0.0629433728132,0.129900141538,18.1116706718,16.5542741724,19.7591821839,40.8087323502,35.6492591048,48.4407808546
ESO383-18,0.795450354364,0.684649970936,0.843926244673,0.95908748612,0.667433865838,1.478292414,9.28220631189,9.18833195082,9.451059679,10.0240183051,9.94037453114,10.0505526683,10.096346317,10.0501265286,10.118328271,6.56190117783,6.46687261027,6.69870916518,0.102566303595,-0.0398616912588,0.221363853188,24.3728174285,21.6726008131,26.507558891,55.8293543161,40.4434580929,81.0059748231
ESO399-20,0.279850007508,0.212939050612,0.395658644606,1.20953652367,0.869338280916,1.55956930598,10.1891838396,10.1200995271,10.2212656748,10.1193512264,10.0606365466,10.215389498,10.4566996158,10.4436752488,10.4832941061,7.75498783044,7.69509471131,7.82720578907,-0.29815111598,-0.503572632561,-0.113286303295,21.8386290519,20.8712424838,22.6442102235,59.151276847,45.0684543355,73.5983951886
ESO417-G006,0.454385355447,0.395407867027,0.758844567444,1.93229443038,1.56635397042,2.36299007651,9.1098669171,8.79598044843,9.17152593266,9.26935204794,9.24563719525,9.44292300795,9.49791963523,9.48925204819,9.53909274323,5.72092002057,5.59581870556,5.92780117085,-0.572133816875,-0.807419544953,-0.298830917936,31.5022316536,25.6884361461,34.058444084,51.0065553928,34.0078146639,73.0448132435
ESO426-G002,0.635472708709,0.555238750522,0.642180254611,1.76531642359,1.31725672604,2.26897361961,9.63839434977,9.63593841905,9.76195914437,10.06290114,10.0210462319,10.1113890189,10.2016030379,10.1901625777,10.2565794325,7.73966239336,7.53200442119,7.99741147105,-0.167643005509,-0.291341689362,-0.0513859296368,17.7827607296,15.1371870121,20.0507459694,41.6153897011,32.4482349577,51.9047866387
ESO439-G009,0.523063705701,0.488527505729,0.556298277402,1.81518622712,1.49753288595,2.19709794864,10.0605808112,10.0259436607,10.086247427,10.3147955953,10.274066394,10.3493655768,10.5070591748,10.4791740934,10.5280648437,8.0748064409,8.00310815859,8.14018335102,0.122616527443,0.0460954430817,0.192405837748,18.3866289214,17.7353612631,19.0737090335,54.0655383799,45.9199396072,66.483982058
ESO464-G016,0.173483470208,0.1412349543,0.357076196615,1.94560493944,1.55747077374,2.33259953646,10.2335809238,10.1471385174,10.2479125517,10.0211803857,9.98655748873,10.1768098437,10.4412681168,10.4321921951,10.4666975082,7.28925597116,7.22619138039,7.37711276039,-0.509991168776,-0.764532416296,-0.262544954052,26.560738599,24.9324560371,27.6709335078,53.6201878603,38.2924015062,68.3830958307
ESO479-G031,0.387636146948,0.444170575652,0.761808051715,1.47334602193,1.00871827355,1.93544399373,9.11485260126,8.73704228148,9.1018542463,9.18575993502,9.22890185809,9.41906184868,9.45278179086,9.45347147506,9.51901017198,6.25791067585,6.1063034543,6.50423164149,-1.10139002431,-1.33259428594,-0.77466109049,25.6848523576,21.1105169189,27.5268057386,54.2396710335,32.8121473849,72.6896244623
ESO490-IG026,0.723501339451,0.644950263375,0.748245091041,2.17935273605,1.89951068789,2.55217051275,10.1992170183,10.1401397028,10.2889420975,10.7815310398,10.7122758551,10.7874740096,10.8824627231,10.8356211229,10.8887489619,7.78559624668,7.68589908759,7.88823565388,0.653495966299,0.601268556722,0.696640053709,21.6668903084,20.3019085933,23.0955367807,54.6992657658,46.3902413861,65.7422304948
ESO499-G041,0.343393274776,0.278924725405,0.455106443276,1.4138928026,1.03453267622,1.79536842764,9.47211767275,9.40561898564,9.51656530362,9.4852255989,9.43664853747,9.5698917489,9.77975108273,9.7679553971,9.81417316331,6.88354853273,6.81852045934,6.96391542219,-0.291952283257,-0.489907819486,-0.0915362832985,23.1713599475,21.7398179523,24.1114861109,53.5115969117,38.0656836554,70.9570611987
ESO506-G027,0.644983961002,0.619028602807,0.676249247423,1.3768556453,1.14961972438,1.65486316835,9.98498045723,9.9463778681,10.0136020728,10.425212214,10.3848024876,10.4529682766,10.5596712197,10.5275557356,10.5805365866,8.20945521663,8.13681887788,8.28315986041,0.0903383803127,0.0273327103411,0.152162411368,16.9617938233,16.3460547355,17.599192703,63.37898533,54.26545145,75.4557051889
ESO509-G038,0.498291519419,0.380971880169,0.595486614399,1.74079552337,1.35621060786,2.20305829712,9.92015054727,9.83621316463,9.98547665275,10.1396265647,10.0467873717,10.2032926798,10.3446378417,10.3087434072,10.3683916693,7.36699335468,7.28974276526,7.44826922716,-0.172987549829,-0.363632685791,-0.0528551774559,22.8586242458,21.4334302543,24.3266861625,49.9907865875,38.4758958938,66.4746893065
ESO509-IG066NED01,0.325950786543,0.263972757799,0.494229807381,2.79266504916,2.15513089834,3.44015690108,10.5810844967,10.4971337045,10.6041843929,10.5714655055,10.5192646325,10.7331699631,10.877331627,10.8569198238,10.9391470463,7.87416864122,7.82118112476,7.93843785193,0.0621665895174,-0.1058235376,0.205261004949,24.2479122666,23.0557845425,24.9777751958,32.2461996817,24.7141119632,41.8036351222
ESO511-G030,0.0812750634518,0.0668631944201,0.192580851902,1.03703408368,0.627461367076,1.59384718401,10.1147723892,10.0796308365,10.1325047551,9.76922497808,9.74212932706,9.90932775893,10.2765256214,10.259344326,10.3229885895,8.34334331928,8.24467497016,8.43158848727,-0.665278832739,-0.837447762402,-0.47942721188,16.9351616304,16.2485962186,17.7518900854,47.6073561243,29.3084616976,66.8669959637
ESO533-G050,-0.0760844015699,-0.104295688941,-0.0196312014391,1.34493966507,0.938596228051,1.82340166241,9.87707760664,9.85516272048,9.90593299049,9.25558485055,9.20798365914,9.34617655464,9.97017000714,9.95893403721,9.99559453833,7.95478760115,7.88539833801,8.03203767551,-1.21082446212,-1.37626522699,-1.01360096435,17.944209976,17.3059624929,18.5027663427,48.0067511416,31.8283065648,65.8747492171
ESO548-G081,0.354636443705,0.310182166508,0.395137558228,0.154254601226,-0.25406994485,0.675684375102,9.8975065084,9.88294625392,9.91093730868,9.92527143108,9.87455257966,9.96952588048,10.2126408079,10.182972041,10.2369887922,7.17436504794,7.1418869869,7.20549933516,-0.507482250776,-0.746585415237,-0.29653630706,24.3993592945,24.060165368,24.730157273,41.7111024108,27.4823003532,60.5886160569
ESO549-G049,0.013378267631,0.0217714310303,0.443993502923,1.90166433913,1.47287874837,2.36567096658,10.8817530737,10.6870403826,10.9043830189,10.4275707696,10.4674222723,10.8322426097,11.0125411329,11.033446612,11.0696657148,7.91238906947,7.87530292478,8.02512929133,0.191203335862,-0.0801527219331,0.854316746928,26.8171811158,23.5178204961,27.5324087083,56.6748306991,30.4742594138,92.209260211
ESO553-G022,0.0850682273566,0.0706268301147,0.217771080956,1.15544748058,0.756432520488,1.59868106364,10.0670756833,9.99591636261,10.0904181536,9.72728026963,9.72426509166,9.8497054224,10.2306257104,10.214369146,10.2649974284,7.93116417439,7.8599979158,8.00783491813,-1.22350266116,-1.38798098836,-1.0460072054,19.4768692456,18.6826391359,20.0571645019,47.4010091667,31.571679298,64.710498879
ESO565-G019,0.0986005191398,0.0822243261513,0.574529315168,2.02407860983,1.6344484539,2.51413186136,10.3379942057,10.0484998507,10.3396265713,10.018494145,10.004819491,10.3839534309,10.5080156387,10.4955307951,10.5436439711,7.20857601959,7.17369678977,7.2628312042,0.173613369185,-0.0526039957429,0.487327457642,28.5159435205,26.9206448574,29.2348625968,47.0972064356,31.0982485893,78.3400776876
ESO578-G009,0.122601663324,0.0382939343976,0.229106276164,1.95617493121,1.47782268264,2.59087170768,10.3003798284,10.2615286324,10.334061655,10.0160859507,9.91338570842,10.1385759715,10.4821217582,10.4627654329,10.5182389116,7.88490353378,7.81609533058,7.966382075,-0.572162286577,-0.76584769699,-0.398474264274,21.6823225129,20.7093363581,22.3663511605,40.3287523095,26.3640593454,54.1727366063
Fairall1146,0.575176629997,0.445511683517,0.652016535961,1.67587463326,1.26677605204,2.13360706313,10.4913413552,10.4306113378,10.5825760262,10.8214626499,10.7142287049,10.8876157036,10.9880716921,10.94459528,11.0207359919,7.64403459479,7.55227444697,7.7494637879,0.27750411993,0.109415800504,0.401354625878,25.5900600225,23.7964545692,27.202568634,43.7167699388,34.0326644967,57.4514402987
Fairall272,0.134054541909,0.0828411688532,0.162265931414,0.852699033133,0.456496193883,1.29944135521,10.1048709451,10.083776582,10.1296111324,9.83705784832,9.7717175276,9.87338856423,10.292319143,10.2713993846,10.3058160519,7.22119392049,7.19214601863,7.25357027489,-0.644484073847,-0.835339432814,-0.485953587764,25.9497200557,25.4581187388,26.3650482522,49.3814324088,32.5197365608,68.2410902148
Fairall49,0.554028611159,0.457147640401,0.633608297181,1.5124959464,1.11940640825,2.17916464576,10.4860788326,10.3974029996,10.5463381402,10.7848726346,10.6948773148,10.8269925677,10.9617105716,10.9142256883,10.9736760516,7.27792106766,7.22933287188,7.36139683147,0.59787816444,0.44034430717,0.742171389861,29.3907441196,27.1427225609,30.6983360377,43.9882713457,30.6608285263,69.2930940697
Fairall51,0.81399223341,0.791685195142,0.836736197189,1.67990004542,1.43263461667,2.03609410715,9.66840678427,9.62147226208,9.71337740931,10.4585623775,10.4275363878,10.487218874,10.5238144427,10.4954544957,10.5502306099,7.56404168707,7.44966961267,7.67611625286,0.718059619132,0.669122451008,0.772725356766,19.2425450673,18.0040742548,20.5233854443,60.076821903,50.4320459637,72.7192572243
Fairall9,0.694877906503,0.688654541958,0.759388611249,1.25165078226,0.682551951413,2.0508189735,10.5501678016,10.4753434994,10.5579087973,11.0777764932,11.0613293285,11.1461094186,11.1906328827,11.171557533,11.2341608572,7.40031708252,7.35606318274,7.45797264464,-0.00632227472624,-0.149385192788,0.0961344008948,28.7404160913,27.4350009755,29.5685576422,31.9629419618,21.1217101084,44.8006441091
HB890241+622,0.982061245227,0.975948660999,0.983138964142,0.447976563184,0.356347749557,0.566845293475,9.33915191221,9.31720497828,9.39166341517,11.2044156668,11.1257788933,11.2339164868,11.2102983558,11.1327874661,11.2391455181,9.90831129117,9.67668042809,9.97699341853,-0.0115128175653,-0.0513348379843,0.0314158956267,6.92488116445,6.73214659924,7.62921916261,141.210602793,126.639836185,148.373234686
IC0486,0.350936619454,0.324552040433,0.520921781624,1.82390093326,1.47001427664,2.30224282903,10.3288732971,10.2030692546,10.3222134657,10.3518136596,10.3021710301,10.4579113018,10.6415249263,10.6002163407,10.6592661934,7.6385108761,7.56010010524,7.72690102103,0.0280887426293,-0.172947856471,0.182094932993,24.094374338,22.6203968101,25.3244890217,49.2826585127,36.5148191491,66.5131536161
IC1657,0.565858634553,0.517095196009,0.621010270351,2.86234044453,2.64985373972,3.16718649943,9.79371097156,9.74092917367,9.84332631795,10.1099322226,10.0848293093,10.1460127743,10.2810185403,10.2676310037,10.3015452235,8.04846314114,7.97419132826,8.12633411,0.834795367591,0.773352880599,0.895193882988,16.7659250248,15.918983311,17.5600647167,67.681849426,58.410895567,76.333896856
IC1816,0.167103136263,0.143768085934,0.2673868431,2.20422583728,1.62734698529,2.84784483398,10.2312542395,10.2085320017,10.2527224008,10.0100119644,9.99106520827,10.1252983198,10.4356017494,10.4390660345,10.4769149529,7.34306975547,7.3093730793,7.3787306407,0.055087897509,-0.0945561392788,0.206672543345,25.9946443483,25.389142558,26.4648610063,33.3636422968,24.612630596,45.9454690934
IC2461,0.251785799653,0.129082993275,0.359203383733,2.30596000958,1.83352387636,2.59791604997,9.20448123089,9.1341505685,9.26780643828,9.09769958395,8.99173752414,9.16740746344,9.45539402109,9.44069949386,9.46511920101,7.09323527501,6.99020801809,7.17232907674,0.355098972567,0.102970886344,0.472302818167,19.2934137203,18.2879606994,20.6707867458,70.8009797628,61.171317223,81.6475541872
IC2637,-0.0828703856284,-0.122259343075,-0.0432589240784,1.27615641006,0.842254392005,1.86491581866,10.8807615124,10.8716903589,10.9027177169,10.2449285231,10.1626373149,10.3324340815,10.9711237722,10.9545052033,10.9962581214,7.9198234829,7.89185264366,7.94632615505,-0.360920028748,-0.506647799972,-0.197281637301,26.7306095071,26.3460360116,27.0730567923,42.2826799865,26.7267001574,61.6351100168
IC2921,0.836344385007,0.835489634226,0.908350857831,1.22746692812,0.858740512635,1.62340623289,9.52306827133,9.28126445382,9.54639043276,10.3772035778,10.3762716175,10.4400273236,10.4340760975,10.4196327162,10.4754420425,7.54216831542,7.25567608092,7.93615794519,-0.576940606309,-0.720254400143,-0.454552409658,18.3522756881,14.5129670531,22.3722433441,49.9293564031,40.0752639737,63.6266629619
IC4329A,0.892649374454,0.810172473335,0.921981809093,1.25050409727,0.859595638177,1.72886281424,9.76568823393,9.63007687206,10.0070976156,10.8233679991,10.7632170551,10.8714326385,10.8598223911,10.8244963656,10.9062395827,6.9065002445,6.74083660838,7.05676635478,0.757890897674,0.614774326145,0.882052345745,25.7069999372,22.9554197596,29.1851880277,46.6817642321,37.9153492785,57.6915105115
IC4518A,0.399905636633,0.190286246698,0.68761249846,2.56273357856,2.13626264798,3.14801865227,10.4840984358,10.2129458229,10.5855474358,10.571124427,10.3891034917,10.7223560539,10.8308176249,10.7908254001,10.849814951,7.58920796477,7.42793857688,7.95801181194,0.818067189356,0.478859461526,1.05187741479,26.0616246069,20.8058922507,28.8382554387,45.0873749285,29.4381410371,62.3082560852
IC4709,0.610530020554,0.550622596102,0.645417075731,1.84291656195,1.52137305846,2.2384997923,9.60412411493,9.56988648417,9.6709600268,9.98855925193,9.9440765386,10.028540729,10.1385888639,10.1178074837,10.1707746427,7.35414690109,7.24186997423,7.45578580515,0.101958108216,0.00819645331633,0.176208785238,20.3482281252,19.2486170483,21.6774371821,52.8651933313,44.5207906891,64.2862792493
IC5063,0.838933795166,0.807239428819,0.858288887488,2.22600604481,1.74972189614,2.69309030052,9.82950648145,9.76930533494,9.88104998882,10.6915286429,10.6262805499,10.7212152645,10.7474407924,10.6913710133,10.7727827618,7.61074828375,7.525536307,7.68705270103,1.18153328695,1.08528942886,1.25610691269,20.1059370339,19.1765018012,21.2018086306,43.5971596182,38.1584457814,52.7132665299
IGRJ11366-6002,0.178406626291,0.112393896912,0.373692958929,1.89455904067,1.49094739034,2.36854006201,9.83344088797,9.73846660173,9.85699446735,9.62783329055,9.55527537772,9.80708412115,10.0437226966,10.0287133787,10.0811357479,7.01021597098,6.9347839178,7.11296557233,-0.114021374312,-0.340299747594,0.122349859729,25.3546663701,23.7581694909,26.3673015646,47.4712282098,31.865392632,65.2132290315
IGRJ23308+7120,0.00139638680447,-0.0198170746321,0.12971092827,1.54761160978,1.09722376939,2.1815796541,10.3269449016,10.288434578,10.356023505,9.8522460429,9.83744818975,10.0190490283,10.4524905051,10.4579311403,10.4931455821,7.62403771305,7.56705367134,7.68594572537,-0.877491816632,-1.02878792361,-0.677893233655,24.2106411391,23.5166483081,24.8105316237,42.3741039991,25.4129839526,62.3438366752
IISZ010,0.794312476803,0.785228016546,0.872760337085,1.51633286828,0.986324927377,2.22230783136,9.48910543395,9.32521885598,9.50654214439,10.2280701959,10.190419798,10.32306058,10.3008362219,10.2666987258,10.3682379006,6.68906858061,6.59473701173,6.81991810025,-0.496620261937,-0.626210521223,-0.387590911313,25.1300562248,22.9713100521,26.4806578363,33.3519751457,22.9112575726,42.5750579544
IIZw083,0.677319611256,0.675562044887,0.745554275433,1.79694099143,1.3022585413,2.42093905039,10.3903996176,10.2976108271,10.3836658152,10.8862290918,10.8594080778,10.9384556308,11.0065657827,10.9755973435,11.0307255862,7.54654770209,7.46180744213,7.64217428715,0.411919458689,0.270088115435,0.535722166894,25.5561559911,23.8436016586,27.2344293962,38.7714378118,29.5767415946,49.0872276986
IRAS03219+4031,0.21067650634,0.118680997566,0.377656734282,3.32189143277,2.64721917683,3.98961959141,10.8966166352,10.8012464033,10.9519859898,10.7349683607,10.6553453013,10.8663481277,11.1243003423,11.1158845722,11.1573394022,7.68788453652,7.62639806811,7.77579845478,-0.00701024180948,-0.278560523453,0.199442382431,29.3972226132,27.1851158821,30.5816674772,34.1418316194,25.6484849713,47.8713834876
IRAS04124-0803,0.744749398292,0.746024208445,0.848240938133,1.42517843926,0.98408466082,1.95754842108,10.2905098105,10.0966482632,10.2955649244,10.9161951257,10.9066872279,10.9990499945,11.0084817726,10.9888838534,11.0589993419,7.07657858088,6.98898204773,7.16892346447,0.116240462921,-0.0147159526008,0.241245615179,29.4559339157,27.3404514085,31.5750008045,41.4275322838,31.9470465942,53.5703568607
IRAS05078+1626,0.803878054501,0.586457672376,0.808183443515,2.4939526134,1.91478872956,3.10117044399,9.74243850425,9.72098731984,10.0216972843,10.5057535115,10.3599203745,10.5390754921,10.5748510481,10.5164820424,10.6191835754,6.78716922599,6.48120809241,7.37016139308,0.582270066365,0.418456689665,0.704820968899,26.6725239886,19.3777488258,32.5938683843,36.6849226725,27.2345444494,45.2539816269
IRAS05218-1212,0.718263292244,0.734246822357,0.826653786745,1.69524903481,1.03723002252,2.36346962802,10.2936199878,10.1644505718,10.317222668,10.8656257363,10.889107135,11.0027732213,10.968715289,10.9775750453,11.0667581767,7.01287642544,6.93372277422,7.1284240044,-0.12741528011,-0.269136777445,-0.00234863139027,30.2209331474,27.6168691177,31.877578316,34.5294875064,24.9423555853,47.0699239711
IRAS05589+2828,0.793000862897,0.78392841968,0.929906972315,1.23510871774,0.978893277264,1.69696772522,10.1969115758,9.71806591067,10.216545195,10.9326103105,10.9153937852,10.9857902145,11.0058817773,10.9715538574,11.0217829212,7.34157659313,7.20179619671,7.5414374597,0.271012640686,0.12098617461,0.361362423479,25.6690186221,21.5138419386,29.1720458379,57.5448005888,40.1210916705,84.1262597844
KAZ320,0.592140246103,0.467278023228,0.66416220485,1.54683650401,1.12950970472,2.07571461847,10.0082760195,9.93126660092,10.1056271514,10.3641291917,10.2626560869,10.4139970989,10.5227039033,10.4738782243,10.5456976528,6.8561002622,6.78171886071,6.96330198021,-0.296822002811,-0.440295733468,-0.158946320809,28.7660707812,26.257459143,30.4448556332,43.5878065501,30.0961575777,61.6174549274
KUG1141+371,0.798154029336,0.717193390868,0.851299314331,1.39128071239,1.06882051867,1.75947297329,9.07913233346,8.94153800642,9.23486646528,9.82776195698,9.75314493953,9.87837273374,9.89905098581,9.85211651871,9.94418114198,7.67743545679,7.20549484157,8.14326709741,-0.911325810153,-1.04214009072,-0.802561360871,14.6960418851,11.7134607275,18.7338252905,55.1926036663,45.4419709433,68.4555261064
KUG1208+386,0.869835392309,0.605838940584,0.901574550812,1.29711427681,0.995926620193,1.65352074452,9.02115995258,8.89994609729,9.45270210919,9.98699357345,9.81731892899,10.001368458,10.0316057754,9.96674254191,10.044919377,6.6226395456,6.34696626592,6.97986668467,-0.3256509559,-0.497496613011,-0.217989890295,21.5417099946,16.7764672279,27.0577423522,56.6904375208,44.3490486833,70.6127513268
LCRSB034324.7-394349,0.798879124105,0.754390320946,0.824891558313,0.923802273639,0.664198192922,1.24117971685,9.76442648446,9.69757609924,9.87648597504,10.5148972617,10.4772589992,10.5580065384,10.5859080693,10.5607021896,10.6324411004,7.6050507672,7.49736288147,7.71450202017,-0.505640069152,-0.616517153981,-0.397353356461,19.6530098262,18.3528404096,21.0925745018,59.7116654528,49.934090066,73.3350075697
LCRSB232242.2-384320,-0.0279175443669,-0.0299179797313,0.120120556538,1.4405097776,1.00193077352,2.00994811168,10.5076549057,10.453117881,10.5037668598,9.98058811198,9.9642223301,10.1692715296,10.6206353637,10.6043218062,10.6432894758,7.72019645931,7.69176886504,7.7500650272,-0.747904556365,-0.907370552414,-0.551494401977,25.0090498365,24.5416492214,25.3926255866,43.6857085108,27.9524597921,66.2831594751
LEDA170194,0.480208567018,0.405495997385,0.559654131671,1.56029567998,1.2517680109,1.92924960093,10.1722146289,10.1055967569,10.2310412972,10.3667654371,10.3198859059,10.4239560581,10.5813242482,10.5671942453,10.6050691691,7.69442740446,7.56884806827,7.82650549982,-0.271950761672,-0.479247291714,-0.145290527345,22.2069919111,20.4422363766,23.9701314932,56.6695459032,43.2503954532,72.5282213636
LEDA214543,0.494777041502,0.42891142416,0.550167706929,1.39951080222,1.03545436527,1.86884157192,9.69835592494,9.64212134675,9.72833967088,9.91296107292,9.85355018448,9.95522869638,10.1198115839,10.0793361428,10.1390364089,7.41677864391,7.33612556447,7.49240460706,-0.701222245368,-0.838335482261,-0.582176070872,20.5964524605,19.6056737277,21.670166702,48.8648058139,38.6754838901,62.9781171055
LEDA38038,0.529358727235,0.400233822278,0.675872449873,2.03735666852,1.40310259319,2.69770599695,10.5595635324,10.4218934087,10.6274956425,10.8227293238,10.7097872305,10.9294253566,11.0118122592,10.9691001714,11.0595071629,7.18346160026,7.13516542841,7.26622392546,0.422374037492,0.255257500801,0.573928078141,31.3473289438,28.8581135679,32.6569625426,36.6037238954,25.9611415659,53.9452119602
M106,-0.110419686331,-0.134557686952,-0.0988112035194,0.530451473672,0.131500300669,1.01875493928,9.74244438472,9.73969291835,9.75211513614,9.0450938893,8.98978939038,9.07330066727,9.82189596866,9.81543190395,9.83110627768,7.29882249259,7.27835636842,7.31968701756,0.611202997216,0.408854174737,0.780545731125,21.9177598887,21.7506705193,22.0758241265,48.1027656561,31.0214213947,67.4007286881
MCG+00-09-042,-0.0953934355739,-0.0896155961477,0.123608775345,1.5515890154,1.05865045332,2.15137729029,10.7975440915,10.7349661376,10.8068147695,10.1344412282,10.1495853689,10.4539934032,10.8829126941,10.8807034636,10.9173315518,7.5871770454,7.5522161597,7.62089424713,-0.192545800873,-0.346871657821,0.0306934400346,29.4156726669,28.8633341454,29.9175574702,43.8784738442,27.3650641822,68.8032328815
MCG+01-57-016,0.571701717177,0.486939796255,0.682109499342,1.90332666767,1.57565927392,2.2764431664,10.0762898171,9.96168468703,10.1452738193,10.4012088829,10.3512772892,10.4716207978,10.5694822205,10.5529686454,10.5997776437,7.45505450081,7.32642805747,7.58714924099,0.198744065464,0.000610793498279,0.306096304169,23.4636409013,21.2837084404,25.7774514934,54.7054999231,42.4802960595,68.1183703843
MCG+02-21-013,-0.0486164408439,-0.0918192166474,-0.0141876864711,1.42306409215,0.999899286006,1.9106156513,10.5758060404,10.5622085297,10.5974925768,10.0096026128,9.92616439874,10.0748807565,10.6801281145,10.663044951,10.7032592326,7.99360908585,7.94826710097,8.03993833369,-0.65297211524,-0.824510554507,-0.416137199358,23.1147707383,22.5478567849,23.5947063772,50.2754658491,32.3610524967,68.9868229838
MCG+02-57-002,0.85997091919,0.797897678097,0.89256489651,1.8645983894,1.75268896048,2.00248042525,9.42953921157,9.30914001809,9.60759942389,10.3600721619,10.3335058169,10.3855015876,10.4082597102,10.3918681336,10.4383625464,7.93940873665,7.78737898587,8.08116038439,0.192579606432,0.146797849077,0.237299844109,15.2030039143,13.767869241,16.9214151948,90.2404782383,78.6306304006,100.159765347
MCG+04-22-042,0.79177497537,0.769404981775,0.808759151144,1.1457224611,0.767657564565,1.5550536565,9.7196707925,9.69434273531,9.75734651968,10.4523322023,10.4034598571,10.502548638,10.526076607,10.4846688415,10.5712445424,8.11700025473,8.01135497085,8.21069659543,-0.266793832037,-0.417072097384,-0.140397667348,15.873600992,15.2574034529,16.6325881349,47.571798411,41.0912977736,57.6774148487
MCG+04-48-002,-0.0879873790572,-0.122146475938,-0.0193121868203,1.30011107508,0.867302730761,1.83083223125,10.7477836179,10.7320715711,10.7716678418,10.1009386614,10.041655478,10.2240818722,10.8360984971,10.8324339261,10.864499245,7.67506632191,7.64241935135,7.70730157476,0.181458322091,0.0254292411345,0.376821189825,27.9021676793,27.4174956828,28.327954788,47.1055534054,29.1110276894,65.896530875
