Name,alpha,alpha_16,alpha_84,lir_bb,lir_bb_16,lir_bb_84,lir_powlaw,lir_powlaw_16,lir_powlaw_84,lir_total,lir_total_16,lir_total_84,mdust,mdust_16,mdust_84,norm_pow,norm_pow_16,norm_pow_84,tdust,tdust_16,tdust_84,wturn,wturn_16,wturn_84
37,-0.014869023,-0.18533857,0.253511404,9.253209885,9.228677097,9.284211563,8.729235745,8.706197293,8.735067444,9.366900699,9.346623721,9.388895278,6.693711975,6.66436721,6.722257942,-0.794252404,-0.926688873,-0.637057339,22.9143094,22.46441924,23.39509502,47.84617585,32.40838492,65.06277903
38,0.502054671,0.175189563,0.911666656,8.755903101,8.669416074,8.821092996,8.253846794,8.18925038,8.2818263,8.874741003,8.803052948,8.918617185,6.714544252,6.659340442,6.768659098,-1.043930972,-1.231987582,-0.884785607,18.78295235,18.04788989,19.56574876,48.51646815,30.35278967,69.27168966
39,-0.127085898,-0.452932686,0.260394308,8.46501699,8.388587912,8.544401469,8.130901444,8.096203533,8.159867678,8.630357377,8.575782227,8.686236773,6.806350621,6.699787741,6.912787477,-1.560251328,-1.806362459,-1.330447736,16.21823274,15.05020046,17.49950323,47.72062992,30.84293113,67.77501772
3,-0.220644055,-0.5374453,0.206471739,8.31541137,8.293623271,8.417592009,8.137562419,8.115476685,8.152512183,8.536557897,8.527182305,8.602942771,6.024042912,5.944283402,6.098019843,-1.350013138,-1.594652026,-1.084393724,20.67397717,19.60888482,21.84409499,46.74369079,28.74263384,65.42458651
40,0.451237516,0.275126844,0.719775806,9.35525839,9.337354546,9.384686632,8.810002477,8.767566378,8.814754629,9.464139169,9.447001195,9.482070688,6.673025508,6.647548147,6.697200891,-0.607409485,-0.700017708,-0.519868562,24.01932697,23.57502483,24.48503093,47.37487206,32.57205606,65.25573575
41,-0.483900579,-0.832127177,-0.045447597,8.616002267,8.554222077,8.649071527,7.959974117,7.930335921,7.975469974,8.702641865,8.648089443,8.729604176,6.529308698,6.4761727,6.584576978,-1.741016265,-2.028871451,-1.446999376,19.11251769,18.41116471,19.81102323,43.56024265,28.36284104,62.13119574
42,0.024505452,-0.100551546,0.254234681,9.588808463,9.558619111,9.658518629,9.111042198,9.09298775,9.126426863,9.713586036,9.691717688,9.765002796,7.284585234,7.234965867,7.330449654,-0.275671574,-0.371257858,-0.14101306,20.77620235,20.09392996,21.4892961,49.93054431,34.39535193,67.82228112
44,1.396705444,1.24178154,1.642942812,8.771221897,8.739226118,8.800655553,8.343399748,8.290569351,8.378775905,8.909019902,8.88484691,8.931590548,6.148777688,6.10690919,6.189183805,-0.359612765,-0.462294093,-0.219189655,23.47452797,22.83165777,24.08180864,53.84764697,35.67490745,72.13649029
46,0.298362211,0.112195476,0.586129346,9.374441019,9.35078127,9.403230369,8.857197591,8.831129342,8.872259742,9.489691334,9.467203501,9.512859182,6.583068111,6.561033524,6.605283606,-0.582871592,-0.699533485,-0.463530018,25.04664501,24.65180306,25.43880518,48.6194597,32.58444467,66.35442655
47,0.078111248,-0.306199418,0.444472873,9.071045084,9.012382096,9.107717062,8.428754573,8.385194393,8.487369578,9.160201618,9.123775876,9.188212255,6.806093147,6.745348073,6.86659671,-1.137563016,-1.40770742,-0.932225294,20.4654819,19.5596609,21.32546262,52.18616891,34.70006319,70.98948601
48,-0.002283782,-0.116785176,0.199453281,9.93587674,9.912073506,9.983231719,9.504733877,9.485894733,9.519839179,10.07277441,10.05617333,10.10783509,7.500081466,7.463348225,7.53655088,0.133677507,0.037289755,0.257998625,21.85203481,21.33407813,22.40639681,49.24449548,35.38900989,67.66142604
4,0.980493241,0.878936132,1.144543383,9.720821604,9.71807273,9.747102347,9.590327615,9.543354293,9.583934368,9.961487526,9.945767081,9.966672003,7.286843137,7.270516316,7.303472221,0.68118779,0.659980926,0.70980003,21.83680615,21.55428123,22.09688207,47.29658982,36.54369607,59.83864223
50,0.188383732,0.080914052,0.350652515,10.01965811,10.01215614,10.0435735,9.530105112,9.522065426,9.544713638,10.14152211,10.1358467,10.16015951,7.210169475,7.196699872,7.223820985,0.031455395,-0.0374983,0.111028038,25.22136918,24.91694097,25.54364584,48.75854821,37.09145075,64.94304459
51,0.052438697,-0.14277138,0.284503853,9.16899184,9.116928809,9.203066637,8.661993777,8.636118753,8.679630785,9.286651845,9.244764445,9.311304406,6.813973492,6.778318543,6.850699594,-0.783488575,-0.927493552,-0.65004612,21.18511354,20.62627022,21.70898808,49.64110394,34.69161183,67.82211664
52,-0.400623525,-0.633886695,-0.044641933,8.466819232,8.454216881,8.609599504,7.994348677,7.977114285,8.024065583,8.592925321,8.582641378,8.702991729,6.039012834,5.937857438,6.157983562,-1.616204337,-1.836461087,-1.337389995,21.78515051,19.85837159,23.52506175,46.84429463,28.8855083,66.80225672
53,-0.081275459,-0.234077781,0.125931429,9.294416827,9.2814415,9.321501003,8.77947462,8.760035474,8.788324825,9.410204603,9.398042446,9.430687993,6.983101868,6.955572008,7.008856415,-0.560079653,-0.687740235,-0.421571908,20.83281436,20.42579843,21.2581196,49.60740557,35.53838483,67.87833891
54,-0.324292024,-0.565403742,-0.008595669,8.881440379,8.808858781,8.945296049,8.428061157,8.406713441,8.439399582,9.012437409,8.959254787,9.059633602,6.726575737,6.663792927,6.796297503,-1.179481457,-1.392095659,-0.9432408,19.61902283,18.58981847,20.56735651,48.70670902,31.58881331,67.87532902
55,-0.024739039,-0.22325645,0.236062267,9.372385872,9.340816397,9.388065616,8.895927811,8.880450675,8.917231022,9.497490502,9.472701326,9.511921453,7.016386275,6.986979694,7.045180424,-0.488296144,-0.643315804,-0.33280477,21.19309158,20.76033102,21.63098106,48.97492788,33.69501391,67.96081248
56,0.276989511,0.181747881,0.400228557,10.29098223,10.27273256,10.31179194,9.810373205,9.802485973,9.822353705,10.41505165,10.4018443,10.43181615,7.433319839,7.420437319,7.44665568,0.244931095,0.193909045,0.299010627,25.69195454,25.38823551,25.99458539,47.15706265,38.1263307,58.90588516
57,0.148453985,0.011658125,0.444564282,9.585364608,9.572409479,9.623963991,9.164165333,9.133505672,9.179322752,9.724973271,9.712521553,9.74960573,7.22205056,7.199693001,7.244971373,-0.128878175,-0.222983646,0.009127261,21.2526565,20.89266994,21.62196381,49.15247233,32.04171426,66.74281913
58,0.078903842,-0.242656047,0.455462903,8.68924379,8.642087271,8.720432007,8.112942522,8.06717131,8.135838518,8.791429222,8.753188436,8.812384424,6.266798431,6.235638724,6.298749993,-1.141096401,-1.359195619,-0.953401732,21.74038183,21.23138209,22.21931292,46.94608329,30.51956069,64.39529286
59,-0.261862743,-0.582927733,0.096294566,9.40027265,9.356475855,9.417484306,8.839033353,8.81977498,8.865811112,9.505659528,9.470021182,9.522080606,7.207436363,7.170434149,7.246050844,-1.004683741,-1.257062644,-0.770030741,19.90695232,19.43883642,20.35283436,46.79607952,31.28760977,65.10043175
5,0.179847134,-0.044050846,0.442442006,9.125700917,9.105271608,9.158894935,8.480126141,8.461076817,8.509297544,9.214249801,9.199496873,9.241233213,6.596143605,6.572410166,6.617626581,-0.8048963,-0.953435383,-0.675586056,22.65255356,22.28251531,23.05552032,47.6619344,32.89067545,64.01988324
60,0.621220607,0.491842541,0.840873371,9.292274558,9.276623219,9.328812166,8.964235448,8.935837651,8.995493856,9.459548105,9.455078782,9.48361135,6.888094201,6.860219816,6.914863514,-0.025471194,-0.078102219,0.021173448,21.58854533,21.13670674,22.06857971,48.42325356,34.49480182,65.00997357
61,0.356315251,-0.187433709,0.841077666,8.328810019,8.272962589,8.398404994,7.697308368,7.645918428,7.750966353,8.419989211,8.374031038,8.477496038,6.185115269,6.123898339,6.251723847,-1.536447898,-1.872339779,-1.297595597,19.53512046,18.68573381,20.34892464,48.12130842,31.98886766,65.76098985
63,-0.227086784,-0.514489092,0.046845265,9.424718029,9.396976911,9.455195023,8.968405644,8.951961274,8.996650145,9.5549532,9.537530682,9.578254578,7.36111675,7.318058528,7.39843748,-0.628065231,-0.863365675,-0.441318424,18.94392894,18.43221523,19.50313427,51.38818442,35.60528658,69.78027508
64,-0.474334604,-1.166069467,0.020412,8.489839271,8.40173506,8.563167867,8.030810385,7.986646902,8.042572659,8.61937225,8.553831922,8.668506317,6.690186731,6.610280642,6.77812468,-1.641532715,-2.155633983,-1.317105538,17.11951652,16.07162198,18.0819551,49.10889043,32.60598574,67.00553168
65,0.25345124,-0.033321132,0.699913575,8.563318347,8.490844659,8.62178115,8.178190985,8.131513192,8.191291913,8.713145872,8.659210755,8.755942856,6.952473974,6.840691116,7.067317516,-1.21446435,-1.39220572,-1.036313039,15.9234464,14.76126269,17.27603689,46.40215324,28.93917263,66.02953275
66,0.220352668,0.106239605,0.421361059,9.991928203,9.970913161,9.994232987,9.512863077,9.501787785,9.53739783,10.11638179,10.09994506,10.11881721,7.311910662,7.300030397,7.323580211,0.050387942,-0.017774684,0.139466563,23.99891676,23.7521182,24.24942965,47.8586008,35.06096534,65.24958767
67,0.605516942,0.605394129,0.605600581,9.044903971,9.044888027,9.044906743,8.017948177,8.017792392,8.017799267,9.083914106,9.08388615,9.083903849,6.258391267,6.258288376,6.258507772,-1.245888396,-1.245998557,-1.24576737,24.99997523,24.99988189,25.00006163,45.0000077,44.99993037,45.00007682
68,0.625473146,0.45254526,0.859871195,8.772784458,8.726234152,8.805320353,8.482936547,8.448798803,8.530129222,8.95263516,8.926103853,8.977417889,5.876730834,5.852912629,5.900426297,-0.748908348,-0.845851773,-0.657554065,26.07325988,25.53376579,26.62855095,52.4403598,35.4849295,71.7038475
69,-0.608293033,-1.066244089,-0.128491508,8.894459772,8.80189196,9.12664689,8.561806434,8.520830949,8.593493299,9.060263662,8.996227123,9.235686674,7.090429122,6.95220787,7.225234747,-1.1315766,-1.509477187,-0.787104239,17.14829376,15.46836343,19.00844778,45.82744681,28.91287127,65.37286824
6,0.436746432,0.105969732,0.839655911,8.06595821,7.992063446,8.110967808,7.609019697,7.569365794,7.653073078,8.196031243,8.144965743,8.229662704,6.716942274,6.577119007,6.86147662,-1.658224589,-1.785064,-1.539705785,14.40213489,13.43316054,15.50104408,47.01800349,34.25839978,66.52054084
70,0.761183238,0.490730743,1.143286096,8.940935153,8.916454288,8.98362363,8.411967463,8.333511989,8.430442502,9.053480922,9.022088429,9.086468945,6.605209811,6.566815066,6.644914474,-0.885053,-1.00886108,-0.788771591,21.02886083,20.461439,21.616195,47.28830786,30.38305535,67.77203939
72,2.029779121,1.791897973,2.322324646,9.050713562,8.955156773,9.113591311,8.872071496,8.751967068,8.995523076,9.271543786,9.24132406,9.314636124,6.289081212,6.212466957,6.369548447,0.044422172,-0.147622138,0.275964335,24.76242224,23.32063841,26.03416241,50.45412719,34.92211001,69.31945406
73,-0.125481276,-0.290871936,0.111671604,9.892277711,9.872108354,9.907015853,9.468217236,9.459674918,9.485484099,10.03110168,10.01909922,10.04284273,7.748140776,7.720018958,7.776571656,0.114987188,-0.021623312,0.275280692,19.53843509,19.19527166,19.88541951,49.02976347,34.22822089,66.99028688
74,0.471035092,0.357898994,0.658586209,9.635033631,9.608873728,9.663997334,9.216592137,9.192849354,9.245061573,9.775402185,9.759089584,9.795009264,6.908714899,6.881789701,6.936365174,0.118897908,0.071586648,0.170789873,24.429126,23.97363833,24.8839956,47.97009224,35.53572059,62.90587318
76,0.934605383,0.409336175,1.434202056,8.248046614,8.187792891,8.310564585,7.659922736,7.622604189,7.817511806,8.347779855,8.307065562,8.421140414,6.168744908,6.091646591,6.252810521,-1.20485576,-1.456078281,-1.001750662,19.05838948,18.00331531,20.07328082,47.54191347,30.25115373,68.07092933
77,0.112478389,-0.006105479,0.303902336,10.44220743,10.43377589,10.45859699,9.912891233,9.892032195,9.920795517,10.55467367,10.54686694,10.56545726,7.898863075,7.883851738,7.914025778,0.397417932,0.311096613,0.499405363,22.77271321,22.48544586,23.02815301,50.19647688,36.7129011,67.31201243
78,0.146578846,-0.148410475,0.518287981,8.856083837,8.841707025,8.902027369,8.307671741,8.279711215,8.324720349,8.96426671,8.950625479,9.002694626,6.645326994,6.592419572,6.69835288,-1.066258602,-1.266664493,-0.878512229,20.04430466,19.47395381,20.60208397,48.41038606,30.62607873,66.99890738
79,1.291550023,0.928497267,1.676265288,8.67519124,8.646147449,8.753162598,8.234819188,8.182496231,8.307663454,8.809612895,8.791164439,8.876373906,6.427402869,6.323531986,6.527321805,-0.792463914,-0.944554495,-0.614870699,20.33114565,19.25044981,21.53097301,47.74345683,31.51466523,68.29881769
7,1.1770481,1.049828977,1.361114329,9.048158618,9.025202446,9.066361768,8.737389402,8.702586019,8.822582964,9.221027677,9.205371323,9.245230306,6.216179734,6.199715353,6.233115223,-0.161898769,-0.252819907,-0.053548175,25.43998246,25.06070575,25.83290901,60.33434625,39.59301684,78.8498287
80,0.388625867,-0.200694473,0.859060368,8.64860478,8.574296519,8.835484717,8.3857044,8.333676069,8.460940251,8.837781419,8.786280561,8.964110694,6.892500958,6.761556476,7.039515705,-0.813015346,-1.178299683,-0.579513518,16.83589202,15.11294098,18.65045869,48.69574133,31.70567387,66.9829452
81,0.935351098,0.834882711,1.094250044,9.652069877,9.63502227,9.682683868,9.182127154,9.166142567,9.217826156,9.778814401,9.772967108,9.807289863,7.107998298,7.088281679,7.126825257,0.23527598,0.206775945,0.277724369,22.7790689,22.44365665,23.13870469,51.25244808,39.25180723,67.94004288
82,0.12149042,-0.078015227,0.388131383,8.723534517,8.649008898,8.747185677,8.177797767,8.149942491,8.207275743,8.832308717,8.773170979,8.848621681,6.060108067,5.99587151,6.11622269,-1.151864975,-1.290242812,-1.012900773,23.84661144,22.90310088,24.84308357,47.87972752,33.0031292,66.37725488
83,1.135967068,0.518911595,1.799183092,7.945992869,7.832057584,7.998974066,7.748656146,7.692661917,7.929036845,8.159467733,8.097300067,8.232052141,6.242647005,6.107675563,6.375482482,-1.161872994,-1.451651803,-0.910579024,16.49858764,15.10689386,18.06129251,47.27976933,29.52716254,65.97340928
84,-0.272196688,-0.56966891,0.088569303,8.764177453,8.737315039,8.785806482,8.29921646,8.268538765,8.306144071,8.892188324,8.869996659,8.908014696,6.369690091,6.342417154,6.400594671,-1.237552355,-1.47926327,-1.003573959,21.50839912,21.01381549,21.94372742,47.98167486,31.47437554,66.55429729
85,0.301860549,0.185060142,0.502930794,9.756066331,9.73083193,9.782617055,9.307927372,9.279952839,9.317044799,9.888433972,9.866598905,9.908685344,7.334636292,7.308648766,7.361590539,0.157734467,0.09421269,0.235743779,21.73191353,21.26598753,22.17413889,48.96542618,35.45954275,66.6700925
86,0.337864983,0.055838253,0.723835427,9.120330929,9.116919858,9.212717325,8.729953848,8.695323975,8.762544143,9.268633273,9.263860519,9.340157922,7.260406623,7.208016458,7.315295359,-0.491043924,-0.658921013,-0.337978261,17.51996776,16.7629472,18.29672269,45.50096335,30.18293545,63.82606643
87,-0.07822595,-0.346125781,0.231565388,8.716265694,8.650636318,8.758929277,8.124467297,8.092597282,8.142383025,8.815247515,8.766725828,8.844205182,6.087950928,6.004422975,6.167903576,-1.300355814,-1.495165164,-1.11992057,23.52746905,22.38479023,24.71322407,45.7767534,31.56149671,63.52273809
88,1.652259629,1.428761721,1.945378257,9.507141532,9.461302915,9.597331751,9.417082031,9.376531989,9.49468922,9.765472058,9.745388317,9.826610217,7.253822815,7.192108869,7.316140597,0.749476007,0.592014098,0.945626542,20.37433407,19.36932811,21.33153508,53.9689542,34.51929767,75.10453501
89,0.376128363,0.062900372,0.709123299,9.397225187,9.379499743,9.436005575,8.991381146,8.938884653,9.020305262,9.541109568,9.525994095,9.568976392,7.543872657,7.51151227,7.575884233,-0.214092438,-0.407764035,-0.052786178,17.47585246,17.06397354,17.89747159,51.98232233,35.12433437,72.42284697
8,-0.335042962,-1.075894251,0.193938551,8.95268799,8.861970737,9.037953768,8.642324102,8.572347307,8.654535907,9.125690188,9.059583993,9.186097789,7.472228558,7.407096585,7.537397921,-1.049656341,-1.584459041,-0.722659427,15.14671937,14.42789055,15.96037292,49.38815562,31.10681137,67.3603176
91,-0.145289843,-0.305544421,0.054005005,9.978752403,9.962100239,10.00360385,9.518999333,9.503565716,9.534184891,10.10809874,10.09722473,10.12839602,7.790048722,7.762727665,7.818567599,0.038079197,-0.102353335,0.184221045,19.87541182,19.52582485,20.21478069,51.25458077,36.30412145,68.33420873
92,-0.071982687,-0.380170489,0.316754794,8.725066489,8.688651894,8.763421368,8.148414064,8.114671447,8.172520599,8.827178322,8.797096289,8.857515313,6.563399684,6.513407341,6.608654977,-1.275534662,-1.49708921,-1.057375297,19.67029372,19.09744809,20.23803617,46.38708447,29.14995932,65.53847231
93,-0.513932314,-0.774643044,-0.185220011,8.73602903,8.663747941,8.778063772,8.320358032,8.312434894,8.340501898,8.877164504,8.82636011,8.907621516,6.348544057,6.275234632,6.421072045,-1.252629633,-1.48925057,-0.992792522,21.4506854,20.49891712,22.33218442,44.85627708,30.72286492,63.3417945
94,-0.160329042,-0.651982561,0.297645543,8.991823227,8.948685494,9.017812043,8.463275578,8.372155787,8.468327205,9.104464923,9.06559566,9.115078123,7.177274549,7.136102369,7.22114322,-1.019672341,-1.36623596,-0.757856806,17.21762675,16.71175908,17.6981107,49.5846238,31.62054369,69.38318845
95,-0.010568733,-0.165915153,0.239984417,9.382424539,9.349773784,9.381975711,8.830065852,8.809887749,8.839799771,9.489740273,9.462868216,9.490036019,6.607072546,6.589388808,6.625280438,-0.568901758,-0.692207388,-0.421450858,24.89313421,24.52497198,25.2553539,48.42993169,33.61938154,66.45282321
96,0.171910581,0.060463259,0.320955646,9.801197376,9.781540375,9.819485839,9.327750922,9.306245265,9.329963048,9.927057732,9.910125535,9.938572869,7.279099533,7.260637058,7.297761129,0.021430514,-0.052253212,0.096234052,22.58780594,22.27411554,22.91606901,49.05466851,37.94911274,66.52166612
97,-0.472917249,-0.685633139,-0.014032746,9.813451831,9.790828199,9.829695941,9.307310676,9.292489696,9.322122575,9.931315354,9.913499835,9.943692831,7.748008322,7.727685803,7.769317782,-0.329034108,-0.539896087,0.016851548,18.9573236,18.67920202,19.22742615,46.30061065,27.10519811,66.14969351
98,0.351661837,0.118449658,0.651834841,9.012377332,8.991158699,9.043146628,8.503760029,8.46739757,8.519109611,9.129653598,9.110717149,9.15025857,6.98232518,6.954142905,7.011340237,-0.713282937,-0.841711453,-0.590490376,18.70164736,18.32353009,19.059717,49.6843485,33.80030258,67.53407072
99,-0.080845875,-0.320324815,0.207701056,8.522757533,8.500331647,8.540179108,8.052840449,8.019326757,8.070234526,8.649508547,8.628779559,8.662805366,5.966462895,5.938265172,5.995192813,-1.388023207,-1.57015267,-1.205474558,22.88616083,22.48361405,23.29916647,49.87662612,33.40870975,68.52176781
9,-0.417006153,-0.790810811,-0.029147529,8.939057702,8.872102102,9.005542837,8.499339557,8.46053843,8.513437252,9.073653523,9.016258072,9.121565133,6.521083561,6.462217426,6.586042845,-1.267015008,-1.574071368,-1.001706775,21.70311423,20.65906162,22.65712883,47.93601734,32.66076768,66.16619448
